,DBA Name,Facility Type,Risk,Address,Zip,Inspection Type,Results,Latitude,Longitude,year,month
17135,FUEL ZONE,Grocery Store,Risk 3 (Low),130 E 71ST ST ,60619.0,License Re-Inspection,Pass,41.76571747999392,-87.62034964354403,2018,3
17136,SIAM  RICE THAI CUISINE,Restaurant,Risk 1 (High),117 N WELLS ST ,60606.0,Canvass,Fail,41.883661566579406,-87.63372329851377,2018,3
17137,JELLY FISH,Restaurant,Risk 1 (High),1009-1011 N RUSH ST ,60611.0,Complaint Re-Inspection,Pass,41.901042374044735,-87.62749014771333,2018,3
17138,LD PHO,Restaurant,Risk 1 (High),4722 N KEDZIE AVE ,60625.0,Canvass Re-Inspection,Pass,41.96733957280832,-87.70858545830879,2018,3
17139,LANS,Restaurant,Risk 1 (High),1507 N SEDGWICK ST ,60610.0,Complaint Re-Inspection,Pass,41.9094789093631,-87.63839445280031,2018,3
17140,"MOTHER CLUCKERS, LLC",Restaurant,Risk 1 (High),5200 N ELSTON AVE ,60630.0,Complaint Re-Inspection,Pass,41.97525809526954,-87.75199055715778,2018,3
17141,FISHERMAN S ISLAND,Restaurant,Risk 1 (High),1116 S KEDZIE AVE ,60612.0,Canvass,Pass,41.867723400173524,-87.70585686313105,2018,3
17142,CAFE ORCHID,Restaurant,Risk 1 (High),1746 W ADDISON ST ,60613.0,Canvass,Fail,41.94704228571703,-87.6732330040567,2018,3
17143,CHOLIES PIZZERIA INC.,Restaurant,Risk 1 (High),1601 E 53RD ST ,60615.0,Canvass,Pass,41.79946826782593,-87.58639502683731,2018,3
17144,THE DRUM & MONKEY,Restaurant,Risk 1 (High),1435 W TAYLOR ST ,60607.0,Canvass Re-Inspection,Pass w/ Conditions,41.869206866586865,-87.66308736965479,2018,3
17145,FARMER S FRIDGE,Restaurant,Risk 1 (High),125 S CLARK ST ,60603.0,Complaint,Pass w/ Conditions,41.879988513046214,-87.63068884103123,2018,3
17148,JEFFERY SUB,Restaurant,Risk 2 (Medium),2020 E 71ST ST ,60649.0,Complaint,Pass,41.76635935603738,-87.57539887870482,2018,3
17149,THE FAMOUS TACO BURRITO KING,Restaurant,Risk 1 (High),3603 N WESTERN AVE ,60618.0,Canvass Re-Inspection,Pass,41.94687979009162,-87.68811383137822,2018,3
17150,JERSEY MIKE S SUBS,Restaurant,Risk 1 (High),120 N WELLS ST ,60606.0,Suspected Food Poisoning Re-inspection,Pass,41.883760635239454,-87.6340203098034,2018,3
17151,BILLY GOAT NORTH II INC.,Restaurant,Risk 1 (High),700 E GRAND AVE ,60611.0,Canvass,Pass,41.892249163400116,-87.60951804879335,2018,2
17153,BEN & JERRY S AT NAVY PIER,Restaurant,Risk 2 (Medium),600 E GRAND AVE ,60611.0,Canvass,Pass,41.89209413686178,-87.61156988394657,2018,3
17154,JIMMY JOHNS,Restaurant,Risk 1 (High),237 W NORTH AVE ,60610.0,Canvass,Pass,41.911037684434355,-87.63621881248947,2018,3
17155,BURRITO KING,Restaurant,Risk 1 (High),4754 W Belmont AVE ,60641.0,Complaint Re-Inspection,Pass,41.93894663361085,-87.74608562455207,2018,3
17156,SUBWAY,Restaurant,Risk 1 (High),1118 S KEDZIE AVE ,60612.0,Complaint Re-Inspection,Pass,41.867666688759975,-87.70585473185362,2018,3
17157,GASLIGHT BAR & GRILLE,Restaurant,Risk 1 (High),2448-2450 N CLARK ST ,60614.0,Complaint,Fail,41.92682182928185,-87.64138597693655,2018,3
17158,BISTRO 6050,Restaurant,Risk 1 (High),6050 W IRVING PARK RD ,60634.0,Complaint Re-Inspection,Pass,41.95312810286122,-87.7788254781443,2018,3
17159,MAXWELL STREET GRILL,Restaurant,Risk 1 (High),7901 S SOUTH CHICAGO AVE ,60617.0,Complaint,Pass,41.75150374874277,-87.58543743694895,2018,3
17160,FEYROUS PASTRIES,Grocery Store,Risk 1 (High),4508-4510 N KEDZIE AVE ,60625.0,Canvass,Pass,41.963319159493096,-87.70845992757067,2018,3
17161,SANCHEZ TACOS,Restaurant,Risk 1 (High),4001 W OGDEN ,60623.0,Canvass,Pass w/ Conditions,41.850957959367854,-87.72477522322536,2018,3
17162,SALERNO S PIZZERIA,Restaurant,Risk 1 (High),1629-1631 W HOWARD ST ,60626.0,License,Fail,42.0192723551926,-87.67240700140871,2018,3
17163,"ROTI 200 WEST RANDOLPH, LLC",Restaurant,Risk 1 (High),200 W RANDOLPH ST BLDG ,60606.0,Canvass,Pass w/ Conditions,41.88457904594883,-87.6339697209534,2018,3
17164,LILLIE S Q,Restaurant,Risk 1 (High),131 N CLINTON ST ,60661.0,Canvass,Pass,41.88418750712781,-87.64111966683218,2018,3
17165,LALO S MEXICAN AND TEQUILA BAR,Restaurant,Risk 1 (High),600 E GRAND AVE ,60611.0,Canvass,Fail,41.89209413686178,-87.61156988394657,2018,3
17166,FRUNCHROOM,Restaurant,Risk 1 (High),4042 N MILWAUKEE AVE ,60641.0,License Re-Inspection,Fail,41.954142628314095,-87.74875050321968,2018,3
17168,NEW TASTE OF CHICAGO INC,Restaurant,Risk 1 (High),11101 S MICHIGAN AVE ,60628.0,License,Pass,41.69256158476296,-87.62090080358453,2018,3
17169,POTBELLY SANDWICH SHOP,Restaurant,Risk 1 (High),1560 N WELLS ST ,60610.0,Canvass,Pass,41.910894779803705,-87.63484961938154,2018,3
17170,CITY FRESH MARKET,Grocery Store,Risk 1 (High),3201 W DEVON AVE ,60659.0,Canvass,Fail,41.9972784744174,-87.70940735717785,2018,3
17171,HOB SUSHI,Restaurant,Risk 1 (High),2156 N CLYBOURN AVE ,60614.0,License,Pass,41.920513535559,-87.66308211916433,2018,3
17172,A JUST HARVEST,Restaurant,Risk 1 (High),7649 N PAULINA ST ,60626.0,Canvass,Pass,42.02080847990217,-87.67293354942761,2018,3
17174,LE PAIN QUOTIDIEN,Restaurant,Risk 1 (High),20 N MICHIGAN AVE ,60602.0,Canvass,Pass w/ Conditions,41.88254020245772,-87.62453094472777,2018,3
17175,ANDYS FRUIT RANCH,Grocery Store,Risk 1 (High),4733 N KEDZIE AVE ,60625.0,Canvass,Fail,41.96762915968896,-87.70830368730081,2018,3
17177,BEST SUB #2,Restaurant,Risk 2 (Medium),2729 W DIVISION ST ,60622.0,License,Pass,41.902826063033366,-87.69560739209435,2018,3
17178,COMMUNITY,Restaurant,Risk 1 (High),4038 N MILWAUKEE AVE ,60641.0,Canvass,Pass,41.954070511772656,-87.74863162872255,2018,3
17179,LA BARCA EL TACONAZO,Restaurant,Risk 1 (High),4124 W NORTH AVE ,60639.0,Complaint,Pass,41.909946550262276,-87.72995037139704,2018,3
17180,MAC ARTHUR S,Restaurant,Risk 1 (High),5412 W MADISON ST ,60644.0,Complaint Re-Inspection,Fail,41.88041000319365,-87.7607057824235,2018,3
17181,LA CIENEGA SUPER FOOD INC,Grocery Store,Risk 1 (High),10736 S EWING AVE ,60617.0,Canvass,Pass,41.69981484646695,-87.53542689048244,2018,3
17183,STARBUCK S COFFEE,Restaurant,Risk 2 (Medium),600 E GRAND AVE ,60611.0,Canvass Re-Inspection,Pass,41.89209413686178,-87.61156988394657,2018,3
17184,PEKING CHINESE FOOD,Restaurant,Risk 1 (High),129 W NORTH AVE ,60610.0,License,Pass,41.91105263368547,-87.6329430545653,2018,3
17185,SUBWAY RESTAURANT,Restaurant,Risk 1 (High),3207 W DIVERSEY AVE ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.93192146498925,-87.7077419067256,2018,3
17186,NOOKIES ON WELLS INC,Restaurant,Risk 1 (High),1746 N WELLS ST ,60614.0,Canvass Re-Inspection,Pass,41.91421884167851,-87.63495182369266,2018,3
17187,AZUCAR,Bakery,Risk 1 (High),3415 W BELMONT AVE ,60618.0,Short Form Complaint,Pass w/ Conditions,41.93915568039779,-87.71313962631449,2018,3
17188,CHITOWN SANDWICH CLUB,Restaurant,Risk 1 (High),2921 N CLARK ST ,60657.0,License,Fail,41.935452917475686,-87.64686341693728,2018,3
17189,FANNIE MAY,Grocery Store,Risk 3 (Low),500 W MADISON ST ,60661.0,Canvass,Pass w/ Conditions,41.88199433820508,-87.6397586848809,2018,3
17190,HYDE PARK BP AM PM,Grocery Store,Risk 1 (High),5130 S LAKE PARK AVE ,60615.0,Complaint,Pass,41.80145655246098,-87.58774186215582,2018,3
17192,THE STANDARD CLUB,Restaurant,Risk 1 (High),320 S PLYMOUTH CT ,60604.0,Canvass,Pass,41.87758852971419,-87.62888073044148,2018,3
17193,STARBUCK S COFFEE #2636,Restaurant,Risk 2 (Medium),1701 W DIVISION ST ,60622.0,Canvass,Pass,41.90319559301502,-87.66996531168556,2018,3
17194,TAQUERIA SAN JOSE #1,Restaurant,Risk 1 (High),3253 S HALSTED ST ,60608.0,Canvass,Pass,41.834714349052966,-87.64605373451981,2018,3
17197,SUBWAY RESTAURANT,Restaurant,Risk 1 (High),5973 W MADISON ST ,60644.0,Canvass,Pass,41.879978065342975,-87.77458167013508,2018,3
17198,MOXY,Restaurant,Risk 1 (High),530 N LA SALLE DR ,60654.0,License,Fail,41.891682323987396,-87.6327307134474,2018,3
17199,Kim Long Restaurant,Restaurant,Risk 1 (High),5114 W Fullerton AVE ,60639.0,Suspected Food Poisoning,Pass w/ Conditions,41.92424241716219,-87.75434350318379,2018,3
17200,PEKING MANDARIN RESTAURANT,Restaurant,Risk 1 (High),3457-3459 W LAWRENCE AVE ,60625.0,Canvass,Fail,41.96826769702089,-87.71566699095202,2018,3
17201,KANELA BREAKFAST CLUB,Restaurant,Risk 1 (High),1408 N MILWAUKEE AVE ,60622.0,Complaint,Pass,41.90742472961463,-87.6730736738879,2018,3
17202,NATYS PIZZA 26,Restaurant,Risk 1 (High),3849 W 26TH ST ,60623.0,Canvass,Fail,41.84418037238461,-87.72159139295995,2018,3
17203,JERSEY MIKE S SUBS,Restaurant,Risk 1 (High),120 N WELLS ST ,60606.0,Suspected Food Poisoning,Fail,41.883760635239454,-87.6340203098034,2018,3
17204,PORK AND MINDY S,Restaurant,Risk 1 (High),1623 N MILWAUKEE AVE ,60647.0,Canvass,Fail,41.91098004283084,-87.67817136935753,2018,3
17205,SUN WAH BAR-B-Q INC CO,Restaurant,Risk 1 (High),5039-5043 N BROADWAY ,60640.0,Canvass,Fail,41.973850289495886,-87.65965358195697,2018,3
17206,MCCB,Restaurant,Risk 1 (High),2138 S ARCHER AVE ,60616.0,Canvass,Pass,41.85368163673152,-87.63339594961039,2018,3
17207,"RED SNAPPER ON KEDZIE INC.,",Restaurant,Risk 1 (High),8618 S KEDZIE AVE ,60652.0,Canvass,Pass,41.73635838870971,-87.70219142499292,2018,3
17212,TANOSHII SUSHI MIKE S,Restaurant,Risk 1 (High),720 W RANDOLPH ST ,60661.0,Canvass,Pass w/ Conditions,41.884522851878884,-87.6465205843805,2018,3
17213,TERRY S,Restaurant,Risk 1 (High),5950 W MADISON ST ,60644.0,Canvass,Pass,41.88020994405733,-87.7738151393715,2018,3
17214,LA CASA DEL BUFFET,Restaurant,Risk 1 (High),3857 W 26TH ST ,60623.0,License Re-Inspection,Pass,41.84417643761004,-87.72195584053699,2018,3
17215,Fifolet Cajun,Restaurant,Risk 1 (High),1942 W DIVISION ST ,60622.0,Short Form Complaint,Pass,41.903311984082535,-87.67657337106594,2018,3
17216,FISHBAR,Restaurant,Risk 1 (High),2956 N SHEFFIELD AVE ,60657.0,Complaint,Fail,41.936160045248386,-87.65412667379472,2018,3
17217,GIORDANO S PIZZA,Restaurant,Risk 1 (High),5927 W IRVING PARK RD ,60634.0,Canvass,Pass,41.95296188094511,-87.77541370832724,2018,2
17218,GIORDANO S OF LOGAN SQUARE,Restaurant,Risk 1 (High),2855 N MILWAUKEE AVE ,60618.0,Canvass,Pass,41.933180091759596,-87.71391322289217,2018,3
17219,"L&L LV INFANT, CORP",Children s Services Facility,Risk 1 (High),1228 W BELMONT AVE ,60657.0,License Re-Inspection,Pass,41.9399302017708,-87.66010549063832,2018,3
17220,WALMART #5781,Grocery Store,Risk 1 (High),8331 S STEWART AVE ,60620.0,Complaint Re-Inspection,Pass w/ Conditions,41.74257761733529,-87.63393693068831,2018,3
17221,BIG STAR II,Restaurant,Risk 1 (High),3638-3640 N CLARK ST ,60613.0,License,Pass,41.948168634367825,-87.65746305156428,2018,3
17222,CHURCH S CHICKEN # 1068,Restaurant,Risk 2 (Medium),2806 W CERMAK RD ,60623.0,Complaint Re-Inspection,Pass,41.85200736638126,-87.69586996792829,2018,3
17223,KAMEHACHI,Restaurant,Risk 1 (High),1531 N WELLS ST ,60610.0,Canvass,Pass w/ Conditions,41.91008024220972,-87.63452976939911,2018,3
17224,Chartwells Thompson Hospitality,Restaurant,Risk 1 (High),1010 N NOBLE ST ,60642.0,Canvass,Pass,41.900194799494656,-87.66266462288189,2018,3
17225,BIG STAR II,Restaurant,Risk 1 (High),3638-3640 N CLARK ST ,60613.0,License,Pass,41.948168634367825,-87.65746305156428,2018,3
17226,BENJYEHUDA,Restaurant,Risk 1 (High),145 N WELLS ST ,60606.0,Canvass,Pass w/ Conditions,41.88434780053578,-87.6337439061838,2018,3
17227,POTBELLY SANDWICH WORKS,Restaurant,Risk 1 (High),2739 N ELSTON AVE ,60647.0,Canvass,Fail,41.93142633190799,-87.68650430346182,2018,3
17229,JOY YEE NOODLE SHOP,Restaurant,Risk 1 (High),2139 S CHINA PL ,60616.0,Complaint,Fail,41.85378847066135,-87.6347147051907,2018,3
17230,JOSEPH  GARY SCHOOL/MODULAR/ANNEX,School,Risk 1 (High),3737 W 31st St (3000S) ,60623.0,Canvass,Fail,41.83687734609186,-87.71847376771757,2018,3
17231,2 ASIAN BROTHERS,Restaurant,Risk 1 (High),3222 W FOSTER AVE ,60625.0,Canvass,Fail,41.97584741234359,-87.70960355775853,2018,3
17232,ROTI MODERN MEDITERRANEAN,Restaurant,Risk 1 (High),121 N CLINTON ST ,60661.0,Canvass,Pass w/ Conditions,41.883872486511024,-87.64110926643663,2018,3
17233,DePriest Elementary,School,Risk 1 (High),139 S Parkside AVE ,60644.0,Canvass Re-Inspection,Fail,41.877999140800185,-87.76626149862986,2018,3
17234,THE ORIGINAL NICKS GYROS,Restaurant,Risk 1 (High),5238 N NAGLE AVE ,60630.0,Canvass,Pass,41.97671902984532,-87.7880013134877,2018,3
17235,JOSEPH  GARY SCHOOL,School,Risk 1 (High),3740 W 31st St   (3100S) ,60623.0,Canvass,Fail,41.83709245724929,-87.7187045212344,2018,3
17236,ORANGE,Restaurant,Risk 1 (High),2413-2415 N CLARK ST ,60614.0,Canvass,Pass,41.92600218310954,-87.64058188857003,2018,3
17238,BIRD S NEST,Restaurant,Risk 1 (High),2500 N SOUTHPORT AVE ,60614.0,Complaint,Pass,41.92707497038625,-87.6635310889167,2018,2
17240,ST BARNABAS ELEMENTARY,School,Risk 1 (High),10121 S LONGWOOD DR ,60643.0,Canvass,Pass,41.709614949648035,-87.66957361444099,2018,3
17243,TANOSHI SUSHI MIKES,Restaurant,Risk 1 (High),5547 N CLARK ST ,60640.0,Canvass,Pass w/ Conditions,41.98309881120602,-87.66852394399494,2018,3
17244,POTBELLY SANDWICH WORKS,Restaurant,Risk 1 (High),409 W WASHINGTON ST ,60606.0,Canvass,Pass w/ Conditions,41.883075960413045,-87.63841259936184,2018,3
17245,NUTS ON CLARK,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,60666.0,Canvass,Pass,42.008536400868735,-87.91442843927048,2018,3
17246,"CARNICERIA LA MEJOR PRODUCE, INC.",Grocery Store,Risk 1 (High),2915 N MILWAUKEE AVE ,60618.0,Canvass,Fail,41.93431439937821,-87.71577199910837,2018,3
17248,ESTATE ULTRA BAR,Restaurant,Risk 1 (High),1177 N ELSTON AVE ,60642.0,Complaint,Pass,41.90343419833639,-87.65808664758482,2018,3
17249,BANQUET ON ROCKWELL,Restaurant,Risk 2 (Medium),6415 N ROCKWELL ST ,60659.0,License Re-Inspection,Pass,41.99813502442985,-87.6946350511454,2018,3
17250,TEEN CHALLENGE CHICAGO,School,Risk 1 (High),3601 W CORTLAND AVE ,60647.0,Canvass,Pass,41.91535240307503,-87.71677331654803,2018,3
17251,81ST AND RACINE CITGO INC.,Grocery Store,Risk 3 (Low),8106 S RACINE AVE ,60620.0,Complaint Re-Inspection,Pass,41.746594707551054,-87.65378117410792,2018,3
17252,Morgan Park(H/S),School,Risk 1 (High),1744 W Pryor (11156 S) ,60643.0,Canvass,Pass,,,2018,3
17253,BIG TOP RESTAURANT,Restaurant,Risk 1 (High),6348 W HIGGINS AVE ,60630.0,Complaint Re-Inspection,Pass,41.976123282812146,-87.78699375091075,2018,3
17254,LOVING HEART,Restaurant,Risk 1 (High),838 W MONTROSE AVE ,60613.0,Canvass Re-Inspection,Pass,41.96193035973409,-87.65148393860643,2018,3
17255,JAMBA JUICE #189,Restaurant,Risk 2 (Medium),500 W MADISON ,60661.0,Canvass,Pass,41.88199433820508,-87.6397586848809,2018,3
17257,Fruteria Lina,Grocery Store,Risk 3 (Low),4545 W DIVISION ST ,60651.0,License Re-Inspection,Pass,41.902331662977616,-87.74045894485229,2018,3
17258,ADOBO GRILL,Restaurant,Risk 1 (High),215 W NORTH AVE ,60610.0,Canvass,Pass,41.91104754122552,-87.63538198007994,2018,3
17259,WARM BELLY BAKERY,Restaurant,Risk 2 (Medium),1148 W MONROE AVE ,60607.0,Canvass,Pass,41.88044769365924,-87.65660203643402,2018,3
17260,GEORGE TILTON,School,Risk 1 (High),223 N Keeler  (4200W) ,60624.0,Canvass Re-Inspection,Pass,41.88409702569362,-87.7305294901806,2018,3
17262,PETERSON ELEMENTARY SCHOOL,School,Risk 1 (High),5510 N Christiana ST ,60625.0,Canvass Re-Inspection,Pass,41.981580414778016,-87.71261988426222,2018,3
17263,"WHITE HEN MART,INC.",Grocery Store,Risk 1 (High),9053 S STONY ISLAND AVE ,60617.0,Canvass Re-Inspection,Pass,41.729894962182286,-87.58490874229389,2018,3
17264,WARM BELLY BAKERY,Restaurant,Risk 2 (Medium),1140 W MONROE ST ,60607.0,Canvass,Pass,41.88045241624128,-87.6562990571108,2018,3
17265,INFUSE HOSPITALITY,Restaurant,Risk 2 (Medium),233 S WACKER DR ,60606.0,License,Pass,41.87856015362371,-87.63652387205532,2018,3
17266,TACO BELL 32575,Restaurant,Risk 2 (Medium),3365 S DR MARTIN LUTHER KING JR DR ,60616.0,License,Pass,41.83297986197356,-87.61684598145096,2018,3
17267,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),1355-1357 W MORSE AVE ,60626.0,Complaint,Pass w/ Conditions,42.00780441337071,-87.6658478386001,2018,3
17268,Mitchell,School,Risk 1 (High),2233 W Ohio (600N) ,60612.0,Canvass,Fail,41.892054822328454,-87.68317867075605,2018,3
17269,ROSAS TAMALES,Restaurant,Risk 1 (High),5632 S KEDZIE AVE ,60629.0,Canvass,Pass,41.79070412464551,-87.7036230510693,2018,3
17270,UNION LEAGUE CLUB,Restaurant,Risk 1 (High),65 W JACKSON BLVD ,60604.0,Canvass Re-Inspection,Pass,41.878045653481664,-87.6301367989615,2018,3
17271,NINA S PLACE,Restaurant,Risk 1 (High),12253 S HALSTED ST ,60628.0,License,Pass,41.67080248296264,-87.64152738486891,2018,3
17272,Seward,School,Risk 1 (High),4600 S Hermitage (1732W) ,60609.0,Canvass Re-Inspection,Pass,41.810296318834936,-87.66880777819495,2018,3
17274,HOST INTERNATIONAL INC-PRAIRIE TAP,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,60666.0,Short Form Complaint,Pass,42.008536400868735,-87.91442843927048,2018,3
17275,LA BAGUETTE BAKERY,Bakery,Risk 2 (Medium),3117 W 26TH ST ,60623.0,License,Pass,41.84442752357007,-87.70332182067291,2018,3
17276,SUPER SUBMARINE,Restaurant,Risk 2 (Medium),1050 N ASHLAND AVE ,60622.0,Complaint,Pass w/ Conditions,41.90116002680116,-87.66757975077441,2018,3
17277,LA BAGUETTE BAKERY,Bakery,Risk 2 (Medium),3117 W 26TH ST ,60623.0,Canvass Re-Inspection,Pass,41.84442752357007,-87.70332182067291,2018,3
17279,"TIBA RESTAURANT, INC.",Restaurant,Risk 1 (High),2721 W LAWRENCE AVE FL 1ST,60625.0,Canvass,Pass,41.96843517181452,-87.69708958435345,2018,3
17281,ACERO ESMERALDA SANTIAGO CHARTER SCHOOL,School,Risk 1 (High),2510 W CORTEZ ,60622.0,Canvass,Pass,41.90037071598999,-87.6899281058802,2018,3
17283,FIRST DRAFT,Restaurant,Risk 1 (High),649 S CLARK ST ,60605.0,Canvass Re-Inspection,Pass,41.87360828514336,-87.63050028599581,2018,2
17284,LITTLE CAESARS,Restaurant,Risk 2 (Medium),2024 E 95TH ST ,60617.0,Complaint,Fail,41.72259146801053,-87.57429097892624,2018,3
17285,ALOHA WAGON,Restaurant,Risk 1 (High),1247 S WESTERN AVE ,60608.0,Canvass,Pass,41.86501289197197,-87.68584882640552,2018,3
17286,KANELA,Restaurant,Risk 1 (High),5413 N CLARK ST ,60640.0,Complaint Re-Inspection,Pass,41.98020464496523,-87.66815868013657,2018,3
17287,INFUSE HOSPITALITY,Restaurant,Risk 2 (Medium),233 S WACKER DR ,60606.0,License,Pass,41.87856015362371,-87.63652387205532,2018,3
17288,LOU MITCHELL S,Restaurant,Risk 1 (High),565 W JACKSON BLVD ,60661.0,Short Form Complaint,Pass,41.8779042186468,-87.64219482401224,2018,3
17289,WHALE FISH & CHICKEN,Restaurant,Risk 2 (Medium),3600 W CHICAGO AVE ,60651.0,Complaint,Pass,41.895570010057476,-87.71637706926153,2018,3
17290,EL ASADOR EXPRESS,Restaurant,Risk 1 (High),2753 W 51ST ST ,60632.0,Canvass,Pass,41.800884929817116,-87.69368248866535,2018,3
17291,PIZZA CAPRI,Restaurant,Risk 1 (High),1501 E 53RD ST ,60615.0,Complaint,Pass w/ Conditions,41.79943425904436,-87.58904625526527,2018,3
17292,ELEPHANT & CASTLE PUB & RESTAURANT,Restaurant,Risk 1 (High),185 N WABASH AVE ,60601.0,Canvass,Pass,41.885431670610096,-87.626119285512,2018,3
17294,L & B KITCHEN,Restaurant,Risk 1 (High),5451 W MADISON ST ,60644.0,Complaint,Pass w/ Conditions,41.8801754595254,-87.76196223963693,2018,3
17295,CHAN S GARDEN CHINESE RESTAURANT,Restaurant,Risk 1 (High),2825 W CERMAK RD ,60623.0,Canvass Re-Inspection,Pass,41.85177848071863,-87.69658765547098,2018,3
17296,AL S BEEF,Restaurant,Risk 1 (High),2804 N WESTERN AVE ,60618.0,Canvass,Pass,41.932216987947385,-87.68803328089533,2018,3
17297,SONIC DRIVE IN,Restaurant,Risk 2 (Medium),1022 W WILSON AVE ,60640.0,Canvass Re-Inspection,Pass,41.9655301285822,-87.65578592696129,2018,3
17298,STAR OF SIAM INC,Restaurant,Risk 1 (High),11 E ILLINOIS ST ,60611.0,Canvass,Pass,41.89076289253344,-87.62754900580227,2018,3
17300,Q S TIPS AND WINGS,Restaurant,Risk 1 (High),2517 W 79TH ST ,60652.0,Canvass,Pass,41.7498828265055,-87.6860234821678,2018,3
17301,KROLL S SOUTH LOOP,Restaurant,Risk 1 (High),1736 S MICHIGAN AVE ,60616.0,Canvass,Pass,41.85799082041387,-87.62408287577486,2018,3
17303,GIORDANO S RESTAURANT,Restaurant,Risk 1 (High),5159 S PULASKI RD ,60632.0,Complaint,Pass,41.79880689486848,-87.72317475298641,2018,3
17304,PENNY S NOODLE SHOP,Restaurant,Risk 1 (High),950 W DIVERSEY PKWY ,60614.0,Canvass,Fail,41.93275507540196,-87.65348810068593,2018,3
17305,SEOUL TACO,Restaurant,Risk 1 (High),738 N CLARK ST ,60654.0,Canvass,Pass,41.896004747205524,-87.63138051690716,2018,3
17306,JIN JU,Restaurant,Risk 1 (High),5203 N CLARK ST ,60640.0,Canvass,Pass,41.97630115368914,-87.66827593789948,2018,3
17307,CHEFSHAUN S HUNGER GRILL,Restaurant,Risk 2 (Medium),2539 W 79TH ST ,60652.0,License Re-Inspection,Pass,41.74987081545715,-87.68680008233817,2018,3
17308,CANNONS JERK,Restaurant,Risk 1 (High),442 E 75TH ST ,60619.0,Complaint Re-Inspection,Fail,41.75854888245878,-87.61340684421744,2018,3
17309,PHILLY S BEST,Restaurant,Risk 1 (High),769 W JACKSON BLVD ,60661.0,Canvass Re-Inspection,Pass,41.877843584048115,-87.6467818341113,2018,3
17310,HOST INTERNATIONAL INC,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,60666.0,Canvass,Pass,42.008536400868735,-87.91442843927048,2018,3
17311,CHURCH S CHICKEN # 577,Restaurant,Risk 2 (Medium),431 N AUSTIN BLVD ,60644.0,Complaint,Pass,41.887993114472906,-87.77476283162106,2018,3
17312,BIG AL S RESTAURANT,Restaurant,Risk 1 (High),5333 S KEDZIE AVE ,60632.0,Canvass Re-Inspection,Pass,41.79620976961329,-87.70348643149427,2018,3
17313,Lou Malnati s Pizzeria,Restaurant,Risk 1 (High),805 S State ST ,60605.0,Canvass Re-Inspection,Pass,41.8716986890444,-87.62737565048036,2018,3
17314,THE GRAY,Restaurant,Risk 1 (High),39 S LA SALLE ST ,60603.0,Canvass,Pass,41.88093155774665,-87.63218913315434,2018,3
17315,Lake View (H/S),School,Risk 1 (High),4015 N Ashland AVE ,60613.0,Canvass Re-Inspection,Pass,41.954783613822286,-87.66891642506774,2018,3
17316,TAQUERIA  LA ZACATECANA,Restaurant,Risk 1 (High),3024 N CALIFORNIA AVE ,60618.0,Complaint,Pass w/ Conditions,41.93660966670979,-87.69789301266644,2018,3
17319,REMINGTON S,Restaurant,Risk 1 (High),20 N MICHIGAN AVE ,60602.0,Canvass,Pass w/ Conditions,41.88254020245772,-87.62453094472777,2018,3
17320,TJ JAMAICAN JERK CHICKEN & AFRICAN CUISINE,Restaurant,Risk 1 (High),5604 W DIVISION ST ,60651.0,Short Form Complaint,Fail,41.902251637902815,-87.76587291212931,2018,3
17322,THE GRAY,Restaurant,Risk 1 (High),39 S LA SALLE ST ,60603.0,Canvass,Pass,41.88093155774665,-87.63218913315434,2018,3
17323,UMAMI BURGER,Restaurant,Risk 1 (High),945 W RANDOLPH ST ,60607.0,Complaint,Fail,41.88422707893843,-87.65151813840151,2018,3
17324,SHAKE SHACK,Restaurant,Risk 2 (Medium),66 E OHIO ST BLDG ,60611.0,Complaint Re-Inspection,Pass,41.89263269454021,-87.62546934851405,2018,3
17326,CHURCH S CHICKEN # 1068,Restaurant,Risk 2 (Medium),2806 W CERMAK RD ,60623.0,Complaint Re-Inspection,Fail,41.85200736638126,-87.69586996792829,2018,3
17328,Francis Xavier Warde School,School,Risk 1 (High),751 N State ST ,60654.0,Canvass,Pass,41.89642201551983,-87.62804636360084,2018,3
17329,GINO S EAST OF CHICAGO,Restaurant,Risk 1 (High),521 S DEARBORN ST ,60605.0,Canvass Re-Inspection,Pass,41.87523755678771,-87.62907784469319,2018,3
17330,BEATRIX MARKET,Restaurant,Risk 3 (Low),23 E JACKSON BLVD BLDG ,60604.0,License,Fail,41.87811851405508,-87.62680983020252,2018,3
17331,TACO BELL #30404,Restaurant,Risk 1 (High),500 W MADISON ,60661.0,Canvass,Pass,41.88199433820508,-87.6397586848809,2018,3
17332,CROSSROADS PUBLIC HOUSE,Restaurant,Risk 1 (High),2630 N CLARK ST ,60614.0,Complaint,Fail,41.93041200959479,-87.6438865291044,2018,3
17333,MAYAN PALACE,Restaurant,Risk 1 (High),2703 N HALSTED ST ,60614.0,Canvass,Pass,41.931639756254896,-87.64882688495035,2018,3
17334,NEW PUNJAB SWEET,Restaurant,Risk 1 (High),6411 N WESTERN AVE ,60645.0,Complaint Re-Inspection,Pass,41.99810457764549,-87.68974801937205,2018,3
